sample	NI_9	NI_92	NI_91	NI_90	NI_8	NI_89	NI_88	NI_87	NI_86	NI_85	NI_84	NI_83	NI_82	NI_81	NI_80	NI_7	NI_79	NI_78	NI_77	NI_76	NI_75	NI_74	NI_73	NI_72	NI_71	NI_70	NI_6	NI_69	NI_68	NI_67	NI_66	NI_65	NI_64	NI_63	NI_62	NI_61	NI_60	NI_5	NI_59	NI_58	NI_57	NI_56	NI_55	NI_54	NI_53	NI_52	NI_51	NI_50	NI_4	NI_49	NI_48	NI_47	NI_46	NI_45	NI_44	NI_43	NI_42	NI_41	NI_40	NI_3	NI_39	NI_38	NI_37	NI_36	NI_35	NI_34	NI_33	NI_32	NI_31	NI_30	NI_2	NI_29	NI_28	NI_27	NI_26	NI_25	NI_24	NI_23	NI_22	NI_21	NI_20	NI_1	NI_19	NI_18	NI_17	NI_16	NI_15	NI_14	NI_13	NI_12	NI_11	NI_10
Eubacterium_ramulus|t__SGB4960	0.05911	0.01353	0.05248	0.00085	0.07496	0.0	0.01252	0.04836	0.0	0.0	0.0	0.07174	0.0	0.0	0.0	0.16963	0.00315	0.0	0.0	0.0	0.00063	0.00032	0.0	0.0	0.0	0.034210000000000004	0.020419999999999997	0.09816	0.0	0.01696	0.0069	0.0132	0.0	0.0	0.01311	0.02925	0.0	0.10536	0.0007599999999999999	0.049980000000000004	0.004520000000000001	0.04055	0.0061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02253	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.013359999999999999	0.0	0.0	0.0	0.02496	0.04533	0.0	0.0011	0.0	0.05024	0.008879999999999999	0.0	0.0	0.0	0.0	0.0	0.0167	0.0372	0.0	0.0144	0.0	0.0099	0.0	0.0	0.07189	0.0	0.0029	0.04242	0.0	0.0	0.0	0.00809	0.0
Eubacterium_sp_AF15_50|t__SGB5042	0.0	0.04193	0.018009999999999998	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.09162000000000001	0.07921	0.8547100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03503	0.09584	0.0	0.0011300000000000001	0.07235	0.00518	0.0	0.01145	0.0092	0.04877	0.04055	0.0	0.0	0.0	0.0	0.26885	0.0	0.0	0.0	0.0	0.0	0.0	0.01961	0.20656999999999998	0.0	0.0	0.00035	0.0	0.0	0.0012	0.00521	0.0	0.0	0.0	0.0	0.0	0.02818	0.0	0.00418	0.0	0.0375	0.00283	0.0	0.0	0.0	0.0	0.0	0.0	0.01234	0.05761	0.00916	0.0	0.18115	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.00079	0.0
Eubacterium_sp_AF34_35BH|t__SGB5051	0.0	0.10774	0.0	0.0	0.0	0.12569	0.0	0.10369	0.04326	0.0	0.0	0.0	0.0	0.0	0.06382	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018399999999999998	0.33483	0.0	0.0	0.04573	0.0	0.0	0.0	0.0	0.11903	0.0	0.0	0.09105	0.03781	0.08088	0.15721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14009000000000002	0.02165	0.0	0.0	0.0	0.0	0.057920000000000006	0.0	0.0	0.0	0.0	0.76993	0.0	0.0	0.029710000000000004	0.0	0.026269999999999998	0.0	0.00209	0.0	0.0015300000000000001	0.05165	0.0	0.05554	0.72136	0.0	0.0	0.0	0.01145	0.0	0.0	0.0	0.0	0.0	0.1664	0.07022	0.0	0.32928	0.0	0.0	0.0	0.0
Eubacterium_sp_AM28_29|t__SGB6796_group	0.0	0.0	0.0	0.61747	0.0	0.0	0.33696	0.9759899999999999	0.0	0.0	0.09967000000000001	1.08139	0.0	0.0	0.0	0.25539	0.0	0.0	0.05625	0.22699	0.0	0.52268	1.3004799999999999	0.0	0.0	0.23346	0.44187	0.0	0.0	0.0	0.0	0.0	0.0	0.36451999999999996	0.0355	0.0	0.0	0.0	0.0	1.432	0.0	0.28212	0.51466	0.1275	0.0	1.2103899999999999	0.0	0.036000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7418799999999999	0.0	0.0	0.37217	0.0	0.0	0.37756	0.0	0.0	0.0	0.0	0.0	0.9596899999999999	0.0	0.44565	0.0	0.0	0.0	0.0	0.0	0.17712999999999998	0.0	0.0	0.0	0.0	0.0	0.05106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_ventriosum|t__SGB5045	0.0594	0.04236	0.18352000000000002	0.02264	0.37808	0.18479	0.0	0.12002	0.05791	1.1677799999999998	0.0	0.0	0.0	0.25461	0.46631000000000006	0.16993	0.04362	0.11394000000000001	0.0036200000000000004	0.12933	0.12812	0.00635	0.01644	0.31338	0.26650999999999997	0.17057	0.06327	0.04361	0.62415	0.0033200000000000005	0.0	0.13995	0.15195	0.1994	0.03195	0.12218	0.39776	0.1049	0.0983	0.0	0.04331	0.0	0.02396	0.03925	0.0	0.32742	0.0	0.0	0.37390999999999996	0.0	0.0	0.0	0.07259	0.0	0.0	0.0	0.00823	0.09942999999999999	0.3186	0.06715	0.08647	0.0	0.0	0.03696	0.14355	0.17856	0.04985	0.30214	0.03283	1.23217	0.038189999999999995	0.0	0.14196	0.13609000000000002	0.24209	0.07086	0.04116	0.00299	0.17924	0.0	0.1895	0.0	0.0	0.03271	0.0	0.0	0.31726	0.12153	0.35958	0.061970000000000004	0.09416000000000001	0.0
Anaerobutyricum_hallii|t__SGB4532	0.48163999999999996	0.27813000000000004	0.54245	0.15378	0.37159000000000003	0.51462	0.16283	1.0386600000000001	0.9365100000000001	1.11014	0.5833699999999999	0.61754	0.0	0.82993	1.09796	0.61645	1.28627	2.70831	0.3931	1.02972	1.19871	0.20109000000000002	0.35111	0.58553	0.7074600000000001	0.8043899999999999	1.2604899999999999	0.5980800000000001	0.6973600000000001	0.42645	0.0	0.55545	0.41875	0.71416	0.60888	0.41655	0.44808000000000003	0.09001	0.9724299999999999	0.41700000000000004	0.59921	0.93568	0.5251100000000001	0.34961	1.68887	1.7031900000000002	0.41578000000000004	0.10983	0.6230399999999999	0.43475	1.22736	0.048760000000000005	0.40034000000000003	0.0	0.05836	0.70312	0.37332	0.47858	0.46462	0.25256999999999996	0.26050999999999996	0.8419700000000001	0.0	0.0	0.39841	1.31839	0.16852999999999999	0.3296	0.09704	0.26650999999999997	0.62034	1.02311	0.6318699999999999	0.58482	1.15609	0.20476	0.01247	0.7507699999999999	0.60756	0.3051	0.79063	0.50403	0.8141	0.48432	1.40693	0.91904	0.64074	0.6028600000000001	0.41011000000000003	0.8851899999999999	0.59933	0.95747
Anaerobutyricum_hallii|t__SGB4537	0.18099	0.40508	0.0	0.07413	0.05074	0.0	0.28713	0.03689	0.011009999999999999	0.0	0.00911	0.00549	0.64322	0.0	0.00228	0.0	0.04274	0.01326	0.011179999999999999	0.0	0.14673	0.0159	0.04017	0.0	0.27714	0.01959	0.11662	0.0030800000000000003	0.0	0.0	0.24105	0.00022	0.09719	0.06362999999999999	0.0	0.006670000000000001	0.26603000000000004	0.8369	0.007379999999999999	0.03349	0.00014	0.0	0.0	0.01911	0.09645	0.07024	0.0	0.14099	0.00033	0.0	0.04697	0.12342	0.00244	0.0	1.20833	0.0	0.00519	0.00201	0.1852	0.11799000000000001	0.17414000000000002	0.04162	0.0	0.53503	0.06801	0.030739999999999996	1.59028	0.02528	0.0141	0.10414000000000001	0.0	0.00374	0.06557	0.0	0.02012	0.0	0.5181	0.0	0.09135	0.0	0.0	0.00765	0.0	0.09287000000000001	0.0	0.00297	0.009770000000000001	0.26935	0.13099	0.0	0.00688	0.00131
Anaerostipes_hadrus|t__SGB4540_group	0.60735	2.14247	0.45305	0.11615999999999999	0.03174	1.32646	0.20564000000000002	1.10544	1.47834	0.8204799999999999	0.33594	0.23686	0.29891999999999996	0.26959	1.33475	2.23005	0.6641	0.5714899999999999	1.30013	0.24051999999999998	0.45074	0.02853	0.33326	0.26031	0.60414	1.54626	0.99329	0.31544	0.11788	1.1798600000000001	0.28638	1.34902	0.05554	0.42368	2.67267	1.29629	0.37768	3.92841	1.32837	0.23653000000000002	1.35104	0.9484	0.10602	0.13372	0.68971	0.43538999999999994	1.35119	0.15214	0.27425	1.3584100000000001	1.36471	0.30798000000000003	0.45233	1.17499	2.19884	2.6737599999999997	0.34591	0.23335	0.96999	0.46756000000000003	3.1867799999999997	0.90989	0.72931	0.29603	0.70468	0.6047100000000001	1.11666	0.86251	0.06713	0.29507	1.59884	2.07724	0.96081	0.54582	2.0148	0.02536	0.11256	0.26385	2.33331	0.8187800000000001	0.15219000000000002	1.28124	4.21132	0.9617399999999999	2.41085	0.56109	1.28321	1.20471	1.25905	2.27707	0.86631	1.12511
Anaerotignum_faecicola|t__SGB5190	0.047369999999999995	0.04738	0.13014	0.00872	0.05624	0.14193	0.02446	0.0	0.0	0.0	0.16329000000000002	0.09715	0.0	0.0	0.0	0.09529	0.06172999999999999	0.12833	0.19377	0.1366	0.0	0.026910000000000003	0.15485	0.022930000000000002	0.16743	0.0	0.24954	0.01668	0.33618000000000003	0.0	0.21406	0.014280000000000001	0.09646	0.042460000000000005	0.00573	0.19416	0.22898000000000002	0.10379000000000001	0.0	0.13714	0.13342	0.0	0.041210000000000004	0.16602	0.0	0.0	0.0	0.0	0.36117	0.0	0.0	0.0604	0.0	0.0	0.40252	0.0	0.5244	0.19183	0.0	0.027889999999999998	0.07891000000000001	0.0	0.0	0.20008	0.0	0.0	0.17952	0.0	0.0	0.0	0.054000000000000006	0.0	0.0	0.08272	0.33852	0.03022	0.01255	0.0	0.0	0.0	0.05987000000000001	0.06589	0.0	0.0849	0.0	0.0	0.00601	0.15448	0.0	0.0	0.0	0.0
Blautia_SGB4805|t__SGB4805	0.03343	0.00405	0.00155	0.00524	0.00165	0.0	0.03323	0.0	0.01007	0.0	0.00297	0.012830000000000001	0.0	0.0	0.0036	0.0	0.01174	0.03576	0.0	0.00386	0.014469999999999998	0.08495	0.02307	0.010329999999999999	0.02486	0.01057	0.0	0.0045	0.0	0.0	0.01641	0.01485	0.01239	0.01609	0.019	0.0008699999999999999	0.0	0.0035399999999999997	0.00535	0.04311	0.00375	0.0	0.01185	0.0	0.0	0.0497	0.0	0.030010000000000002	0.021159999999999998	0.0	0.0	0.03689	0.0044399999999999995	0.0	0.0	0.0	0.013869999999999999	0.00295	0.00427	0.00511	0.04836	0.01005	0.0	0.0	0.0009199999999999999	0.0	0.0	0.01879	0.16144	0.0	0.0083	0.00512	0.01139	0.0	0.0	0.0	0.005220000000000001	0.0	0.00811	0.0	0.0057	0.00687	0.01877	8e-05	0.0	0.00946	0.0	0.0	0.007640000000000001	0.0	0.01178	0.0
Blautia_SGB4815|t__SGB4815_group	0.03416	0.03367	0.013630000000000001	0.021519999999999997	0.013859999999999999	0.00707	0.03644	0.00015	0.00561	0.0	0.06304	0.19292	0.0	0.00315	0.07062	0.01445	0.021509999999999998	0.02936	0.00039	0.01108	0.10885999999999998	0.00466	0.03075	0.02636	0.10101	0.013859999999999999	0.053329999999999995	0.84149	0.057120000000000004	0.0	0.12019	0.17232999999999998	0.061739999999999996	0.051629999999999995	0.05914	0.22211999999999998	0.06269	0.02206	0.04552	0.15014	0.08002000000000001	0.0	0.08478	0.01585	0.19362000000000001	0.10985	0.0	0.049260000000000005	0.026439999999999998	0.0	0.0	0.00132	0.11152000000000001	0.03305	0.0405	0.0	0.12558	0.05984	0.02797	0.08977	0.03022	0.007529999999999999	0.0	0.0601	0.02414	0.01346	1.10338	0.01842	0.00893	0.004529999999999999	0.07749	0.08657000000000001	0.06932	0.07034	0.0	0.00492	0.03225	0.0	0.07306	0.0	0.05124	0.0015400000000000001	0.02607	0.009640000000000001	0.0	0.14872	0.01228	0.05594	0.14903	0.0262	0.09009	0.10049
Blautia_SGB4831|t__SGB4831_group	0.0	0.07159	0.0	0.0349	0.0	0.0	0.07057000000000001	0.03294	0.23406	0.0	0.07052	0.02975	0.0	0.0	0.08641	0.02489	0.00213	0.007370000000000001	0.00792	0.0	0.02515	0.02851	0.02185	0.11675999999999999	0.01766	0.0	0.0	0.0	0.0	0.0	0.04933	0.06809	0.054979999999999994	0.01795	0.0	0.0018	0.0311	0.00066	0.14314000000000002	0.11752	0.02443	0.0	0.03968	0.0	0.1569	0.30027	0.0	0.10350999999999999	0.10640999999999999	0.0	0.0	0.005370000000000001	0.00614	0.03292	0.0	0.0	0.14401	0.025639999999999996	0.00346	0.06229	0.04123	0.01425	0.0	0.0	0.04727	0.0	0.0	0.03468	0.039169999999999996	0.0	0.07935	0.10628	0.02197	0.0	0.0	0.00282	0.17595999999999998	0.05752	0.0	0.0	0.01317	0.022719999999999997	0.0	0.01061	0.0	0.0433	0.00103	0.0	0.0426	0.0	0.03608	0.0
Blautia_caecimuris|t__SGB4862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037600000000000003	0.0	0.0	0.09106	0.01491	0.0	0.0	0.00774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031100000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.0	0.0	0.0	0.0025399999999999997	0.13759000000000002	0.0	0.0	0.0	0.016880000000000003	0.03465	0.0	0.0	0.03796	0.00471	0.0	0.0	0.0	0.07762999999999999	0.02015	0.0	0.0	0.0	0.0	0.0	0.0	0.10216	0.0	0.0	0.02454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018100000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35341999999999996	0.0	0.0	0.0	0.0	0.007509999999999999	0.0	0.0
Blautia_faecicola|t__SGB4867	0.0	0.26086	0.0	0.0	0.0	0.0	0.04045	0.22305999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03348	0.0	0.0	0.0	0.0	0.0	0.17275	0.0043100000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.00859	0.06296	0.0	0.18946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.14419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86816	0.0	0.1625	0.0	0.0	0.0	0.0	0.23528000000000002	0.0	0.0	0.1236	0.0	0.0	0.011890000000000001	0.0	0.19839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057670000000000006	0.0	0.0	0.0	0.0	0.0
Blautia_faecis|t__SGB4820	1.80244	0.10874	0.29136	0.01962	0.00919	0.20447	0.1806	1.0127700000000002	1.0993700000000002	1.61955	0.11880999999999999	0.10835	0.0	0.10695999999999999	0.38635	0.68245	1.49357	1.33894	0.07116	0.70618	1.58555	0.05801	0.86455	0.50575	0.36993000000000004	0.18953	1.16614	0.0648	0.40074	0.020569999999999998	0.23068000000000002	0.83062	0.9231	0.26624000000000003	0.33903	0.06182000000000001	0.34151	0.31895999999999997	0.19623	0.15464	0.49423999999999996	0.11507	0.09089	0.12588	0.8534	1.42163	0.45926999999999996	0.0544	0.8508600000000001	0.64017	0.40814	0.89485	0.15722	0.5637	0.86216	0.12055999999999999	0.60396	0.36733000000000005	0.8627299999999999	0.46435	0.31038000000000004	0.49541	1.96422	0.37711999999999996	0.12978	0.30651	0.91635	0.96615	0.29007	0.13617	0.13514	1.09356	0.70244	0.37137	0.38523	0.055439999999999996	0.15935	0.12705999999999998	0.26953	2.76332	0.18268	0.2857	0.36603	0.07607	0.15830999999999998	0.043039999999999995	0.33155	1.48875	0.41266	0.5412399999999999	0.61888	0.5109199999999999
Blautia_glucerasea|t__SGB4816	0.02607	0.41756000000000004	0.014790000000000001	0.0	0.038380000000000004	0.16288	0.0495	0.1204	0.011640000000000001	0.0	0.0	0.054529999999999995	0.0	0.0	0.04763	0.40703	0.0	0.0	0.00797	0.0	0.42701999999999996	0.00298	0.0012699999999999999	0.014169999999999999	0.245	0.0	0.08012000000000001	0.1634	0.11367999999999999	0.0	0.05068	0.00216	0.20062	0.08242000000000001	0.0	0.1072	0.07692	1.6621599999999999	0.07969	0.15198	0.0	0.015590000000000001	0.02468	0.61888	0.22027	0.0	0.0	0.07465	0.06482	0.0	0.0	0.17243	0.0365	0.01853	0.0	0.0	0.00027	0.02999	0.02078	0.19143	0.8617799999999999	0.01859	0.23703000000000002	0.0	0.18407	0.0	0.3141	0.21129	0.00618	0.05401	0.30041999999999996	0.07388	0.14255	0.03572	0.0	0.006490000000000001	0.01899	0.0735	0.03851	0.03893	0.10910999999999998	0.0535	0.10637	0.08744	0.0	0.18992	0.09558	0.10232000000000001	0.00331	0.08904	0.39726999999999996	0.0
Blautia_hydrogenotrophica|t__SGB4677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09024	0.04539	0.0	0.0	0.00815	0.0	0.0	0.00943	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.007859999999999999	0.0	0.0	0.0	0.01741	0.0	0.0	0.0	0.01844	0.00045999999999999996	0.0	0.0	0.008870000000000001	0.0	0.0	0.0	0.0	0.04964	0.0	0.0	0.0331	0.04645	0.0	0.0	0.0	0.0	0.00805	0.0	0.0	0.0	0.0	0.09116	0.0	0.0	0.0	0.0	0.0	0.055670000000000004	0.0531	0.0	0.0	0.0	0.00519	0.014230000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.03422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07397999999999999	0.0	0.0	0.0	0.0	0.03694	0.0	0.0
Blautia_massiliensis|t__SGB4826_group	0.10139	0.06342	1.10401	0.12	0.03228	0.13573	0.026139999999999997	0.34419	1.2910700000000002	0.0	0.42986	0.46455	0.0	0.7399899999999999	0.8297399999999999	0.7263	0.12705	0.34571	0.50526	0.23424	0.58329	0.05799	0.12951	0.32709	0.20733000000000001	0.33502	0.09921	0.13885	0.55469	0.03305	0.16863	0.06167	0.8518100000000001	0.48576	0.12922999999999998	0.07455	0.4327	0.23493000000000003	0.45532	0.13652999999999998	1.4114200000000001	0.44382	0.07627	0.00301	0.21948	0.10761	0.0	0.11341	0.6069	0.0	0.5523399999999999	0.30746999999999997	0.16665	0.03737	3.39911	0.0	0.00214	0.08628999999999999	0.01653	0.09675	0.27581	2.33641	0.04572	0.6465	0.01857	0.43856000000000006	0.25276	0.76748	0.09566000000000001	0.052860000000000004	0.06911	1.31396	1.06976	0.04263	0.9970100000000001	0.10353	0.13952	0.030610000000000002	0.051039999999999995	1.3457	0.08505	0.63271	1.7902799999999999	0.05231	0.0	0.04745	0.34796	0.68177	0.0	1.10876	0.8054	1.57861
Blautia_obeum|t__SGB4809	0.0	0.0019399999999999999	0.0	0.0	0.0	0.25924	0.04376	0.0	0.054520000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00491	0.01935	0.0	0.0	0.00011999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027219999999999998	0.09146	0.0	0.09242	0.00028	0.0	0.0	0.10862000000000001	0.42225	0.0	0.03737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01198	0.0	0.0	0.0	0.0	0.02144	0.0	0.75013	0.0	0.0	0.10995	0.0	0.31325	0.04147	0.0	0.0	0.15880999999999998	0.0	0.0	0.0	0.028260000000000004	0.00256	0.0	0.0	0.0	0.0269	0.0	0.0	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44277	0.0	0.0	0.0105	0.0
Blautia_obeum|t__SGB4811_group	0.40664	0.18705	0.18061	0.12245	0.0	0.10505999999999999	0.28554	0.06842999999999999	0.41213	0.61551	1.1603700000000001	0.26821	3.3282800000000003	0.01554	0.22801999999999997	0.05582	1.08531	0.77952	0.38584	0.3332	0.60496	0.01668	0.03394	0.44408000000000003	0.8737799999999999	0.03979	0.48008	0.89635	0.00318	0.02617	0.03905	0.056420000000000005	0.37056999999999995	0.39646	0.37711999999999996	0.34429	0.26543	0.77198	0.34631999999999996	0.05757	0.07466	0.39647	0.14175	0.01939	1.2029	1.1787	0.14631	0.4678	0.01067	0.21243	0.0	0.0169	0.0899	0.18681	0.0	0.71715	0.00398	0.91053	0.054970000000000005	0.46513000000000004	0.07157000000000001	0.16737	0.22441	0.00757	0.6041	0.08031	1.05015	0.33665	0.16434	0.08728	0.036930000000000004	0.18812	0.05226	0.02912	0.09452	0.07966000000000001	0.45368	0.12329000000000001	0.22250999999999999	0.028810000000000002	0.13668	0.22938000000000003	0.13175	0.11822	1.1657600000000001	0.11441	0.41889	0.5413899999999999	0.50977	0.07105	0.24916999999999997	0.64653
Blautia_schinkii|t__SGB4825	0.0	0.18919	0.0	0.00521	0.04621	0.12176	0.0	0.0	0.06414	0.0	0.0	0.0	0.0	0.0	0.0	0.21631999999999998	0.0	0.0	0.007909999999999999	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.0	0.21204	0.0	0.04598	0.0	0.00481	0.03703	0.0105	0.0	0.05794	0.0	0.7609	0.03568	0.0	0.0	0.0	0.0	0.0	0.5170600000000001	0.0	0.0	0.0	0.02245	0.0	0.0	0.0012699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029889999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14235	0.0	0.0026	0.19324000000000002	0.0603	0.0	0.0	0.01495	0.0	0.0	0.0	0.0	0.0	0.0	0.22609	0.0	0.0	0.0	0.0
Blautia_sp_AF19_10LB|t__SGB4810	1.51088	0.14271	0.06741	0.06899	0.08895	0.10675	0.013130000000000001	0.58303	0.0744	0.0	0.0	0.0054399999999999995	0.0	0.0	0.17260999999999999	0.9764799999999999	0.0	0.0	0.0	0.01087	0.0	9e-05	0.0	0.02876	0.60698	0.13973	0.00439	0.09776	0.33912	0.31369	0.00067	0.0	0.003	0.15561	0.04512	0.11652	0.23276	0.00225	0.08674	0.17049	0.0068200000000000005	0.0	0.0	2.19632	0.0834	0.02035	2.70095	0.01405	0.71467	3.1112	0.72054	0.72525	0.00647	0.0	0.0	0.028319999999999998	0.0	0.0	2.08636	1.9623	0.27154	0.00765	0.017240000000000002	0.00812	0.8648100000000001	0.0	0.0	0.0	0.0	0.06888999999999999	1.41015	0.0	0.0	0.74642	1.27722	0.10455999999999999	0.09417	0.15872999999999998	5.6807	0.04715	1.3002	0.26952	8.393180000000001	0.8042600000000001	0.0	0.051160000000000004	0.03343	0.0	0.0	0.059370000000000006	0.04282	0.0
Blautia_sp_MSK_20_85|t__SGB4828_group	0.61534	0.19493	0.02645	0.08962	0.033960000000000004	0.0	0.01719	0.04281	0.26195	1.83444	0.40376999999999996	0.54406	0.0	0.0	0.81201	0.06688999999999999	0.0	0.00636	0.29145	0.7373	0.0	0.00124	0.18508	0.38117	0.3801	0.0	0.96755	0.0257	0.1924	1.17711	0.36876	0.07524	0.70414	0.6220399999999999	0.06595	0.4451	0.12562	0.0	0.69072	0.04829	0.06516	0.0	0.37695	0.0033799999999999998	0.0	1.30302	0.18078	0.05761	0.79435	0.23754	0.0	0.08301	0.0	0.0	0.0	0.25768	0.14365	0.47306000000000004	0.08392000000000001	1.21651	0.48736999999999997	0.0	0.0	0.06308	0.2571	0.0	0.0	0.0	0.83035	1.00189	0.0	0.0	0.11359000000000001	1.15159	0.0	0.0	0.23164	0.55957	0.39085	0.0	1.6723400000000002	0.40421	0.00028	0.0	0.0	0.35239000000000004	0.0	0.0	0.0	0.0	0.0	0.13205
Blautia_sp_MSK_21_1|t__SGB4829	0.06752000000000001	0.12824000000000002	0.045380000000000004	0.11257	0.0	0.0	0.65814	0.8898299999999999	0.0	0.0	0.0	0.02805	0.0	0.0	0.38242	0.0	0.08841	0.21758000000000002	0.0	0.013640000000000001	0.138	0.0	0.0	0.025	0.0	1.0325	0.20001	0.0	0.16879	0.2408	0.02702	0.12283	0.0	0.0	0.40692	0.07655	0.12818	0.0	0.031580000000000004	0.08014	0.03923	0.0	0.05318	0.14484	0.0	0.0621	0.0	0.0	0.0	0.0	0.58186	0.00029	0.25292	0.84959	0.0	0.0	0.0	0.0	1.08233	0.53022	0.20675	0.00716	0.0	0.04761	0.34624	0.0	0.13193	1.00146	0.08567999999999999	0.2248	0.10136	0.48208999999999996	0.0	0.0	0.0	0.01718	0.0	0.0	0.0065	0.0	0.0	1.7168599999999998	0.0	0.37615	0.0	0.04888	0.08617999999999999	0.0	1.6942	0.0	0.04622	0.0
Blautia_sp_OF03_15BH|t__SGB4779	0.03452	0.0574	0.00199	0.00634	0.0	0.0	0.02465	0.0026100000000000003	0.0	0.0	0.0	0.03255	0.00899	0.0	0.0	0.0016300000000000002	0.0	0.0	0.0	0.02545	0.00106	0.02026	0.004220000000000001	0.01183	0.0	0.00719	0.0167	0.0	0.048889999999999996	0.0	0.06899	0.01439	0.0	0.0051600000000000005	0.0372	0.00132	0.032010000000000004	0.0	0.0	0.01277	0.0036299999999999995	0.0	0.01785	0.0	0.0	0.00059	0.06892000000000001	0.05934	0.01985	0.08746	0.0	0.032780000000000004	0.0	0.0	0.0	0.0	0.02978	0.00157	0.0	0.006	0.00144	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.08319	0.00074	0.0	0.023180000000000003	0.010620000000000001	0.0	0.0	0.00872	0.0	0.0	0.0	0.0	0.0225	0.0	0.03108	0.00022	0.0	0.00938	0.0	0.0	0.0	0.0	0.03286	0.0
Blautia_stercoris|t__SGB4788_group	0.0	0.51239	0.30646999999999996	0.0	0.02539	0.0	0.0	0.10248	0.0	0.0	0.0	0.0	0.0	0.28994000000000003	0.09702000000000001	0.0	0.0	0.0	0.0	0.0	0.10238	0.0	0.0	0.02077	0.0	0.0	0.0	0.0	0.0	0.47115	0.23543000000000003	0.0899	0.0	0.08183	0.01505	0.0	0.0	0.16734000000000002	0.055060000000000005	0.09149	0.22885999999999998	0.0	0.0	1.71843	0.0	0.0	0.0	0.0	0.24474	0.0	0.0	0.0	0.07309	0.0	0.0	0.0	0.0	0.12259	0.0	0.0	0.09452999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.35989	0.00539	0.0	0.0	0.0	0.0	0.0	0.0	0.03897	0.0	0.0	0.0	0.054279999999999995	0.0	0.0	0.0	0.27516	0.0	0.0	0.061810000000000004	1.4409399999999999	0.0	0.0	0.06451	0.0
Blautia_wexlerae|t__SGB4837_group	1.30925	0.9808399999999999	0.76093	0.45899999999999996	0.01575	2.64373	1.3637299999999999	0.39476999999999995	1.04249	2.31466	0.75147	0.45753999999999995	2.16565	2.72431	1.22919	0.56745	2.76891	3.50697	1.3234299999999999	3.06352	1.47034	0.21315	0.29299000000000003	0.8469899999999999	1.16992	1.8018	2.32578	1.34271	3.17144	1.6600099999999998	1.3084799999999999	0.62666	1.10086	1.1083	2.2549	1.05956	2.29495	5.70691	1.3662100000000001	1.46387	2.08639	1.37381	0.49468999999999996	0.66566	2.21223	1.33531	2.73981	0.29319	1.91788	3.39992	3.2336099999999997	7.53405	0.36115	2.10527	4.331840000000001	4.98074	1.09543	0.65159	0.65703	0.8643799999999999	0.71846	1.5627799999999998	6.29073	0.42700000000000005	0.83614	1.74675	2.95167	1.75037	0.2565	0.52163	2.62048	2.11775	1.62897	0.79979	1.66177	0.12824000000000002	0.20382999999999998	1.9424299999999999	1.1364299999999998	1.6266399999999999	1.1654799999999998	1.4392200000000002	6.95012	0.61307	6.889689999999999	0.40726	0.37637	1.9777200000000001	1.30545	2.5547	1.12111	2.4478400000000002
