sample	NI_9	NI_92	NI_91	NI_90	NI_8	NI_89	NI_88	NI_87	NI_86	NI_85	NI_84	NI_83	NI_82	NI_81	NI_80	NI_7	NI_79	NI_78	NI_77	NI_76	NI_75	NI_74	NI_73	NI_72	NI_71	NI_70	NI_6	NI_69	NI_68	NI_67	NI_66	NI_65	NI_64	NI_63	NI_62	NI_61	NI_60	NI_5	NI_59	NI_58	NI_57	NI_56	NI_55	NI_54	NI_53	NI_52	NI_51	NI_50	NI_4	NI_49	NI_48	NI_47	NI_46	NI_45	NI_44	NI_43	NI_42	NI_41	NI_40	NI_3	NI_39	NI_38	NI_37	NI_36	NI_35	NI_34	NI_33	NI_32	NI_31	NI_30	NI_2	NI_29	NI_28	NI_27	NI_26	NI_25	NI_24	NI_23	NI_22	NI_21	NI_20	NI_1	NI_19	NI_18	NI_17	NI_16	NI_15	NI_14	NI_13	NI_12	NI_11	NI_10
Blautia_SGB4831|t__SGB4831_group	0	0.07159	0	0.0349	0	0	0.07057	0.03294	0.23406	0	0.07052	0.02975	0	0	0.08641	0.02489	0.00213	0.00737	0.00792	0	0.02515	0.02851	0.02185	0.11676	0.01766	0	0	0	0	0	0.04933	0.06809	0.05498	0.01795	0	0.0018	0.0311	0.00066	0.14314	0.11752	0.02443	0	0.03968	0	0.1569	0.30027	0	0.10351	0.10641	0	0	0.00537	0.00614	0.03292	0	0	0.14401	0.02564	0.00346	0.06229	0.04123	0.01425	0	0	0.04727	0	0	0.03468	0.03917	0	0.07935	0.10628	0.02197	0	0	0.00282	0.17596	0.05752	0	0	0.01317	0.02272	0	0.01061	0	0.0433	0.00103	0	0.0426	0	0.03608	0
Blautia_argi|t__SGB4797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876	0	0	0	0	0	0	0	0.0046	0	0	0	0	0.02928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_caecimuris|t__SGB4862	0	0	0	0	0	0	0	0	0	0.00376	0	0	0.09106	0.01491	0	0	0.00774	0	0	0	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0.00061	0	0	0	0.00254	0.13759	0	0	0	0.01688	0.03465	0	0	0.03796	0.00471	0	0	0	0.07763	0.02015	0	0	0	0	0	0	0.10216	0	0	0.02454	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0	0	0	0	0.35342	0	0	0	0	0.00751	0	0
Blautia_faecicola|t__SGB4867	0	0.26086	0	0	0	0	0.04045	0.22306	0	0	0	0	0	0	0	0	0	0	0	0	0.03348	0	0	0	0	0	0.17275	0.00431	0	0	0	0	0	0	0.00859	0.06296	0	0.18946	0	0	0	0	0	0	0	0	0	0.00039	0	0	0	0.14419	0	0	0	0	0	0	0	0	0	0	0.86816	0	0.1625	0	0	0	0	0.23528	0	0	0.1236	0	0	0.01189	0	0.19839	0	0	0	0	0	0	0	0	0.05767	0	0	0	0	0
Blautia_faecis|t__SGB4820	1.80244	0.10874	0.29136	0.01962	0.00919	0.20447	0.1806	1.01277	1.09937	1.61955	0.11881	0.10835	0	0.10696	0.38635	0.68245	1.49357	1.33894	0.07116	0.70618	1.58555	0.05801	0.86455	0.50575	0.36993	0.18953	1.16614	0.0648	0.40074	0.02057	0.23068	0.83062	0.9231	0.26624	0.33903	0.06182	0.34151	0.31896	0.19623	0.15464	0.49424	0.11507	0.09089	0.12588	0.8534	1.42163	0.45927	0.0544	0.85086	0.64017	0.40814	0.89485	0.15722	0.5637	0.86216	0.12056	0.60396	0.36733	0.86273	0.46435	0.31038	0.49541	1.96422	0.37712	0.12978	0.30651	0.91635	0.96615	0.29007	0.13617	0.13514	1.09356	0.70244	0.37137	0.38523	0.05544	0.15935	0.12706	0.26953	2.76332	0.18268	0.2857	0.36603	0.07607	0.15831	0.04304	0.33155	1.48875	0.41266	0.54124	0.61888	0.51092
Blautia_glucerasea|t__SGB4816	0.02607	0.41756	0.01479	0	0.03838	0.16288	0.0495	0.1204	0.01164	0	0	0.05453	0	0	0.04763	0.40703	0	0	0.00797	0	0.42702	0.00298	0.00127	0.01417	0.245	0	0.08012	0.1634	0.11368	0	0.05068	0.00216	0.20062	0.08242	0	0.1072	0.07692	1.66216	0.07969	0.15198	0	0.01559	0.02468	0.61888	0.22027	0	0	0.07465	0.06482	0	0	0.17243	0.0365	0.01853	0	0	0.00027	0.02999	0.02078	0.19143	0.86178	0.01859	0.23703	0	0.18407	0	0.3141	0.21129	0.00618	0.05401	0.30042	0.07388	0.14255	0.03572	0	0.00649	0.01899	0.0735	0.03851	0.03893	0.10911	0.0535	0.10637	0.08744	0	0.18992	0.09558	0.10232	0.00331	0.08904	0.39727	0
Blautia_hansenii|t__SGB4794_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399	0	0	0	0	0	0	0	0	0	0	0.06017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02657	0	0	0	0	0	0	0
Blautia_hansenii|t__SGB4798	0	0	0	0	0	0	0	0	0	0.04187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00395	0	0	0.00317	0	0	0	0	0.85121	0	0	0	0	0	0	0.00738	0	0	0	0.01029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01589	1.51285	0	0	0	0	0	0	0
Blautia_hydrogenotrophica|t__SGB4677	0	0	0	0	0	0	0	0	0	0.09024	0.04539	0	0	0.00815	0	0	0.00943	0	0	0	0	0	0	0.00158	0.00786	0	0	0	0.01741	0	0	0	0.01844	0.00046	0	0	0.00887	0	0	0	0	0.04964	0	0	0.0331	0.04645	0	0	0	0	0.00805	0	0	0	0	0.09116	0	0	0	0	0	0.05567	0.0531	0	0	0	0.00519	0.01423	0	0	0	0	0	0	0.03422	0	0	0	0	0	0	0	0	0	0.07398	0	0	0	0	0.03694	0	0
Blautia_massiliensis|t__SGB4826_group	0.10139	0.06342	1.10401	0.12	0.03228	0.13573	0.02614	0.34419	1.29107	0	0.42986	0.46455	0	0.73999	0.82974	0.7263	0.12705	0.34571	0.50526	0.23424	0.58329	0.05799	0.12951	0.32709	0.20733	0.33502	0.09921	0.13885	0.55469	0.03305	0.16863	0.06167	0.85181	0.48576	0.12923	0.07455	0.4327	0.23493	0.45532	0.13653	1.41142	0.44382	0.07627	0.00301	0.21948	0.10761	0	0.11341	0.6069	0	0.55234	0.30747	0.16665	0.03737	3.39911	0	0.00214	0.08629	0.01653	0.09675	0.27581	2.33641	0.04572	0.6465	0.01857	0.43856	0.25276	0.76748	0.09566	0.05286	0.06911	1.31396	1.06976	0.04263	0.99701	0.10353	0.13952	0.03061	0.05104	1.3457	0.08505	0.63271	1.79028	0.05231	0	0.04745	0.34796	0.68177	0	1.10876	0.8054	1.57861
Blautia_obeum|t__SGB4809	0	0.00194	0	0	0	0.25924	0.04376	0	0.05452	0	0	0	0	0	0	0	0.00491	0.01935	0	0	0.00012	0	0	0	0	0	0	0	0	0.02722	0.09146	0	0.09242	0.00028	0	0	0.10862	0.42225	0	0.03737	0	0	0	0	0	0	0	0.01198	0	0	0	0	0.02144	0	0.75013	0	0	0.10995	0	0.31325	0.04147	0	0	0.15881	0	0	0	0.02826	0.00256	0	0	0	0.0269	0	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	0.44277	0	0	0.0105	0
Blautia_obeum|t__SGB4811_group	0.40664	0.18705	0.18061	0.12245	0	0.10506	0.28554	0.06843	0.41213	0.61551	1.16037	0.26821	3.32828	0.01554	0.22802	0.05582	1.08531	0.77952	0.38584	0.3332	0.60496	0.01668	0.03394	0.44408	0.87378	0.03979	0.48008	0.89635	0.00318	0.02617	0.03905	0.05642	0.37057	0.39646	0.37712	0.34429	0.26543	0.77198	0.34632	0.05757	0.07466	0.39647	0.14175	0.01939	1.2029	1.1787	0.14631	0.4678	0.01067	0.21243	0	0.0169	0.0899	0.18681	0	0.71715	0.00398	0.91053	0.05497	0.46513	0.07157	0.16737	0.22441	0.00757	0.6041	0.08031	1.05015	0.33665	0.16434	0.08728	0.03693	0.18812	0.05226	0.02912	0.09452	0.07966	0.45368	0.12329	0.22251	0.02881	0.13668	0.22938	0.13175	0.11822	1.16576	0.11441	0.41889	0.54139	0.50977	0.07105	0.24917	0.64653
Blautia_producta|t__SGB4785	0	0	0	0	0	0	0	0	0	0.0041	0	0	0.01617	0	0	0	0.00462	0	0	0	0	0	0	0	0	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0.00123	0	0	0	0	0	0	0	0.01874	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03065	0	0
Blautia_producta|t__SGB4786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06669	0	0	0.08616	0	0	0	0	0	0.03547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_producta|t__SGB4791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00923	0.02138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_schinkii|t__SGB4825	0	0.18919	0	0.00521	0.04621	0.12176	0	0	0.06414	0	0	0	0	0	0	0.21632	0	0	0.00791	0	0	0	0.00179	0	0	0	0	0.21204	0	0.04598	0	0.00481	0.03703	0.0105	0	0.05794	0	0.7609	0.03568	0	0	0	0	0	0.51706	0	0	0	0.02245	0	0	0.00127	0	0	0	0	0	0	0	0	0	0.02989	0	0	0	0	0	0	0	0	0	0	0	0.14235	0	0.0026	0.19324	0.0603	0	0	0.01495	0	0	0	0	0	0	0.22609	0	0	0	0
Blautia_sp_AF19_10LB|t__SGB4810	1.51088	0.14271	0.06741	0.06899	0.08895	0.10675	0.01313	0.58303	0.0744	0	0	0.00544	0	0	0.17261	0.97648	0	0	0	0.01087	0	9e-05	0	0.02876	0.60698	0.13973	0.00439	0.09776	0.33912	0.31369	0.00067	0	0.003	0.15561	0.04512	0.11652	0.23276	0.00225	0.08674	0.17049	0.00682	0	0	2.19632	0.0834	0.02035	2.70095	0.01405	0.71467	3.1112	0.72054	0.72525	0.00647	0	0	0.02832	0	0	2.08636	1.9623	0.27154	0.00765	0.01724	0.00812	0.86481	0	0	0	0	0.06889	1.41015	0	0	0.74642	1.27722	0.10456	0.09417	0.15873	5.6807	0.04715	1.3002	0.26952	8.39318	0.80426	0	0.05116	0.03343	0	0	0.05937	0.04282	0
Blautia_sp_An249|t__SGB7262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_sp_An81|t__SGB4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04018	0	0	0	0	0	0	0	0	0	0	0	0.01914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_sp_MSK_20_85|t__SGB4828_group	0.61534	0.19493	0.02645	0.08962	0.03396	0	0.01719	0.04281	0.26195	1.83444	0.40377	0.54406	0	0	0.81201	0.06689	0	0.00636	0.29145	0.7373	0	0.00124	0.18508	0.38117	0.3801	0	0.96755	0.0257	0.1924	1.17711	0.36876	0.07524	0.70414	0.62204	0.06595	0.4451	0.12562	0	0.69072	0.04829	0.06516	0	0.37695	0.00338	0	1.30302	0.18078	0.05761	0.79435	0.23754	0	0.08301	0	0	0	0.25768	0.14365	0.47306	0.08392	1.21651	0.48737	0	0	0.06308	0.2571	0	0	0	0.83035	1.00189	0	0	0.11359	1.15159	0	0	0.23164	0.55957	0.39085	0	1.67234	0.40421	0.00028	0	0	0.35239	0	0	0	0	0	0.13205
Blautia_sp_MSK_21_1|t__SGB4829	0.06752	0.12824	0.04538	0.11257	0	0	0.65814	0.88983	0	0	0	0.02805	0	0	0.38242	0	0.08841	0.21758	0	0.01364	0.138	0	0	0.025	0	1.0325	0.20001	0	0.16879	0.2408	0.02702	0.12283	0	0	0.40692	0.07655	0.12818	0	0.03158	0.08014	0.03923	0	0.05318	0.14484	0	0.0621	0	0	0	0	0.58186	0.00029	0.25292	0.84959	0	0	0	0	1.08233	0.53022	0.20675	0.00716	0	0.04761	0.34624	0	0.13193	1.00146	0.08568	0.2248	0.10136	0.48209	0	0	0	0.01718	0	0	0.0065	0	0	1.71686	0	0.37615	0	0.04888	0.08618	0	1.6942	0	0.04622	0
Blautia_sp_OF03_15BH|t__SGB4779	0.03452	0.0574	0.00199	0.00634	0	0	0.02465	0.00261	0	0	0	0.03255	0.00899	0	0	0.00163	0	0	0	0.02545	0.00106	0.02026	0.00422	0.01183	0	0.00719	0.0167	0	0.04889	0	0.06899	0.01439	0	0.00516	0.0372	0.00132	0.03201	0	0	0.01277	0.00363	0	0.01785	0	0	0.00059	0.06892	0.05934	0.01985	0.08746	0	0.03278	0	0	0	0	0.02978	0.00157	0	0.006	0.00144	0	0	0	0	0	0.035	0	0.08319	0.00074	0	0.02318	0.01062	0	0	0.00872	0	0	0	0	0.0225	0	0.03108	0.00022	0	0.00938	0	0	0	0	0.03286	0
Blautia_stercoris|t__SGB4788_group	0	0.51239	0.30647	0	0.02539	0	0	0.10248	0	0	0	0	0	0.28994	0.09702	0	0	0	0	0	0.10238	0	0	0.02077	0	0	0	0	0	0.47115	0.23543	0.0899	0	0.08183	0.01505	0	0	0.16734	0.05506	0.09149	0.22886	0	0	1.71843	0	0	0	0	0.24474	0	0	0	0.07309	0	0	0	0	0.12259	0	0	0.09453	0	0	0	0	0	0	0.35989	0.00539	0	0	0	0	0	0	0.03897	0	0	0	0.05428	0	0	0	0.27516	0	0	0.06181	1.44094	0	0	0.06451	0
Blautia_wexlerae|t__SGB4837_group	1.30925	0.98084	0.76093	0.459	0.01575	2.64373	1.36373	0.39477	1.04249	2.31466	0.75147	0.45754	2.16565	2.72431	1.22919	0.56745	2.76891	3.50697	1.32343	3.06352	1.47034	0.21315	0.29299	0.84699	1.16992	1.8018	2.32578	1.34271	3.17144	1.66001	1.30848	0.62666	1.10086	1.1083	2.2549	1.05956	2.29495	5.70691	1.36621	1.46387	2.08639	1.37381	0.49469	0.66566	2.21223	1.33531	2.73981	0.29319	1.91788	3.39992	3.23361	7.53405	0.36115	2.10527	4.33184	4.98074	1.09543	0.65159	0.65703	0.86438	0.71846	1.56278	6.29073	0.427	0.83614	1.74675	2.95167	1.75037	0.2565	0.52163	2.62048	2.11775	1.62897	0.79979	1.66177	0.12824	0.20383	1.94243	1.13643	1.62664	1.16548	1.43922	6.95012	0.61307	6.88969	0.40726	0.37637	1.97772	1.30545	2.5547	1.12111	2.44784
Butyrivibrio_crossotus|t__SGB5065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31672	0	0	0	0	0	0	0	0.0142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenibacillus_scindens|t__SGB59869	0	0	0	0	0	0.00016	0.00019	0.00586	0	0.00105	0.0012	0.00547	0.00439	0	0	0	0	0.00217	0	0.0055	0	0	0.00533	0.00645	0	0	0.00662	0	0	0	0.0023	0.00317	0.00054	0.00542	0	0.00367	0	0	0	0.0025	0.00269	0.00514	0	0	0.00267	0.00281	0.00034	0	0	0	0.00254	0	0	0	0	0.00482	0.00041	0	0	0.00134	0	0.00304	0.00326	0.00328	0	0	0	0.00757	0	0	0	0	0	0	0.00485	0	0	0	0	0	0.00016	0.01445	0	0	0.00248	0	0	0	0	0	0	0.00974
Coprococcus_catus|t__SGB4670	0.20904	0.32246	0.01991	0.10111	0.10251	0.08949	0.13194	0.32021	0.16386	0	0.24015	0.18226	0.16303	0	0.26285	0.25081	0.16106	0.18959	0.0638	0.21342	0.16735	0.2001	0.40222	0.20545	0.04799	0.25031	0.18117	0.11304	0.12413	0.16179	0.05691	0.22964	0.03822	0.18895	0.06114	0.06957	0.12359	0.19607	0.1733	0.11326	0.18941	0	0.11747	0.19718	0	0.29868	0	0.02215	0.22481	0	0.08131	0.19392	0.01295	0.12095	0	0	0.28928	0.1043	0	0.18992	0.1835	0	0	0.08947	0.1182	0	0.17945	0.2603	0.01601	0.03422	0.02938	0.12462	0.2338	0.27297	0.00696	0.01244	0	0.06528	0.05277	0.00378	0.11561	0.11371	0.38405	0.03319	0	0.09606	0.12673	0	0.00835	0	0.16435	0.03821
Coprococcus_comes|t__SGB4577_group	0.33275	0.28701	0.32722	0.12569	0.05946	0.27611	0.09487	0.41081	0.07777	0.39665	1.008	0.2803	0	0.65339	0.23554	0.17021	0.53245	0.48359	0.17218	0.17884	0.52725	0.04613	0.57182	0.27479	0.98647	0.08878	0.54458	0.16825	0.11094	0.29101	0.52729	0.36416	0.34277	1.15478	0.07375	0.30731	0.1197	0.1679	0.20111	0.2186	0.24626	0.18316	0.14754	0.01069	0	0.79186	0.4406	0.0097	1.02079	0.51859	0	0.01731	0.09236	0.29004	0	0	0.4388	0.73136	0.84137	0.23224	0.10323	0	0.77777	0.33129	0.20433	0.1726	0.37715	0.64035	0.11388	0.10925	0.0308	0.11943	0.01447	0	0.0557	0.07852	0.06775	0.19668	0.06649	0	0.14879	0.0186	0.08522	0.16872	0	0.09969	0.22502	0.1509	0.07637	0.93289	0.55401	0.46053
Coprococcus_eutactus|t__SGB5117	3.44498	0.11368	0	1.8594	0.01088	2.26275	0.00363	1.32209	0.44513	0	0	1.50472	0	0	0	0.59196	0	0	0	0	0	1.13773	0	0	0	1.09635	2.1421	0.07727	0	0	0.64158	0.10543	0.70926	0.25019	0.24141	0.01734	0	0.12759	1.30038	0.11903	0.03542	0	0	0	0	0	0	0.03	1.9212	0	0	0	0.97999	1.78297	0	0	0	0	0	0	0.03218	0	0	0	0.24761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26478	1.90087	1.04093	0	0	1.067	0	3.06837	0.00468	0	0.03125	0
Coprococcus_eutactus|t__SGB5118	0	0	1.66326	0.00733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17568	0	0	0	0	0	0	0	0	0.04739	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49874	0	0.22934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus|t__SGB5121	0	0.00151	0	0	0.63687	0	0.00492	0.01322	0	0	0	0	0	0	0	0.78362	0	0	0	0	3.87287	0	1.12559	0	1.83449	0	0	0	0	0	0	4.37495	0	1.7619	1.63841	0	0	1.4449	0	0.00328	1.60509	0	1.88896	0	0	0	0	0.05565	0	0	0	0	0.11902	0.599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.114	0	0	0.00064	2.76027	0	0.00034	2.02176	0	0	0	0.15287	0	0	2.08392	0.33067
Coprococcus_sp_AF21_14LB|t__SGB25437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00688	0	0	0	0.00465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_sp_OM04_5BH|t__SGB5115	0	0.09533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03724	0	0	0	1.1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cuneatibacter_caecimuris|t__SGB29380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0	0	0	0.00048	0	0	0	0	0	0	0	0	0	0.00289	0	0	0.00398	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0.00175	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00643	0	0
Dorea_formicigenerans|t__SGB4575	0.17889	0.23671	0.07286	0.07477	0.12509	0.06809	0.12955	0.09278	0.10979	0.39269	0.10925	0.33516	0.18826	0.25426	0.16384	0.18242	0.22169	0.25105	0.25849	0.16476	0.22085	0.03628	0.20002	0.10746	0.04238	0.12928	0.3178	0.10354	0.23624	0.10355	0.18432	0.08185	0.12904	0.06056	0.06154	0.15545	0.17047	0.05338	0.18374	0.12288	0.18846	0	0.1559	0.09269	0.19096	0.10488	0.15534	0.04445	0.07234	0.16246	0.0581	0.04262	0.02941	0.07742	0	0.22595	0.01965	0.19261	0.0673	0.081	0.06087	0.3493	0	0.00813	0.16242	0.10802	0.10641	0.11223	0.06104	0.15884	0.02498	0.21889	0.13715	0.11816	0.08281	0.08318	0.04668	0.11414	0.10951	0.02241	0.13633	0.15762	0.14992	0.12988	0	0.06316	0.08653	0.10929	0.18174	0.14855	0.12325	0.1075
Dorea_longicatena|t__SGB4581	0.24099	0.1335	0.47692	0.69894	0	0	0.62392	0.01766	0.3171	0.6629	0.16272	0.99152	0.02511	0	0.51128	0.2927	0.44663	0.23318	0.66101	0.57842	0.74289	0.29975	0.41872	0.89164	0.81509	0.3192	0.57921	0.41525	0.01034	0.461	0.24981	0.42868	0.19579	0.55317	0.39389	0.80589	0.22268	0	0.79196	0.47706	0.95718	0.86699	0.5503	0.04845	0	1.31388	0	0.2101	0	0	0	0.09339	0.34689	0.47669	1.03794	1.96487	1.44879	0.41164	1.04825	0.10373	0.44097	0	1.37656	0.20925	0	0.3733	0.37895	0.55465	0.97079	0.31861	0.08027	0.92885	0.34057	0.33217	0	0.22219	0.30155	0.7926	0.54903	0.28035	0.52254	1.30221	0.11766	0.18875	0.26716	0.38725	0.14256	0.13664	0	0	0.94621	0
Dorea_longicatena|t__SGB4582_group	0.70721	0.63726	0.06268	0	0.01049	0.55738	0.0005	0.04797	0.12125	0	0	0	0	1.20995	0.02282	0.15449	0.23606	0.5314	0.04657	0	0.03104	0	0.55225	0	0	0.07597	0.26374	0	0	0.10032	0.08291	0.15568	0	0.08088	0.01366	0.02421	0	0.26629	0.01819	0.13815	0.05994	0	0.07463	0.01968	0	0	0.37219	0.00081	0.55096	0.47046	0.44964	0.11897	0	0	0	0	0	0.63593	0	0.09863	0.01996	0.56247	0	0.24957	1.08495	0	0	0	0	0.13498	0.07797	0.01084	0	0	0.27167	0.07456	0.02949	0.04941	0	0.29668	0	0	0	0.1572	0	0.02223	0.2495	0.31962	0.38755	1.04019	0.05823	0.46272
Dorea_phocaeensis|t__SGB4572	0	0	0	0	0	0.00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_sp_AF24_7LB|t__SGB4571	0.01113	0.0321	0.01436	0.00972	0.0108	0	0.01463	0.00114	0.04289	0	0.19124	0.10623	0	0	0	0.04507	0.01693	0	0.02354	0.00361	0.16067	0	0.03373	0	0.03533	0.03197	0.25753	0	0	0	0.05275	0.01577	0.24158	0.10407	0.01334	0	0.01924	0.00096	0	0.03799	0.0319	0	0.02952	0.02842	0.41567	0	0	0	0.03682	0	0	0.02713	0	0	0	0	0.0092	0.06283	0.10818	0.03966	0.07415	0.06615	0.0724	0.00144	0.03045	0	0	0.04507	0.00278	0.00824	0.01799	0.08676	0	0.03813	0.05496	0	0	0.01027	0.0065	0.10127	0.03427	0	0.43884	0.00809	0	0.03785	0	0.0387	0.01356	0.11296	0.02269	0.10968
Dorea_sp_AF36_15AT|t__SGB4552_group	0.0845	0.04463	0.05146	0.00711	0.00848	0.03573	0.01103	0.06651	0.02531	0.21165	0.02491	0.02922	0.08211	0	0.06344	0.05071	0.07273	0.05064	0.06208	0.0608	0.06902	0.00975	0.03071	0.03812	0.06394	0.0187	0.10615	0.04325	0.27427	0	0.06614	0.04343	0.05575	0.05128	0.04479	0.04736	0.19972	0.09549	0.03744	0.03743	0.07716	0	0.02717	0.02189	0	0.01857	0.22355	0.02437	0.04801	0.17977	0.08493	0.03712	0.023	0.03301	0.10696	0.15575	0.05537	0.03832	0.04533	0.05723	0.06156	0.10916	0	0.09577	0.03684	0.06619	0.02549	0.04224	0.00115	0.02829	0.03051	0	0.03219	0	0.08493	0.01841	0.00853	0.02406	0.14068	0.02114	0.03069	0.03795	0.03526	0.04296	0	0.01277	0.05163	0.04111	0.02876	0.10191	0.03777	0.05968
Eisenbergiella_massiliensis|t__SGB4987	0	0	0	0	0	0.00123	0	0	0	0	0	0	0.00067	0	0	0.00727	0.02098	0	0	0	0	0	0.00297	0	0	0	0	0	0.13175	0	0	0	0	0	0	0	0.08222	0	0.01852	0	0	0	0	0	0	0	0	0	0	0	0.0509	0	0	0	0.23302	0.00087	0	0	0	0.00105	0	0	0	0.00978	0	0.08452	0.00285	0	0	0	0.0042	0	0	0	0.00117	0	0	0	0.01773	0.00615	0	0.0042	0	0	0	0	0.00837	0.00504	0	0.26784	0	0.00104
Eisenbergiella_tayi|t__SGB4988	0.00233	0	0	0	0	0.00196	0	0.00524	0	0.01425	0	0.05984	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0.00137	0	0.00238	0.02662	0	0	0	0.00021	0	0	0	0	0.00934	0	0	0	0.02187	0	0	0	0	0	0	0.00591	0	0	0	0.02997	0.06447	0	0.01377	0	0.01842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00417	0	0	0	0	0	0	0
